GND,Biographie
117278556,"eigentlich Doleschal, 1844 zu Lemberg als der Sohn eines kaiserl. Beamten geboren, machte seine Studien in Lemberg u. Wien, promovierte 1868 zum sich darauf der Schriftstellerei zu. Im Iahre 1882 kam er von Wien nach Berlin, wo er für Tagesblätter, besonders für die „Tägliche Rundschau“ tätig war und durch seine Leihbibliothekenfrage, d. h. durch den Kampf gegen das gewerbsmäßige Verleihen von Büchern vorübergehende Aufmerksamkeit erregte. Von 1885 bis 1889 weilte er zur Stärkung seiner Gesundheit in Görbersdorf in Schlesien, und bekundete er die wohltätige Wirkung des dortigen Aufenthalts an sich in der Schrift „Die Heilanstalten von Görbersdorf“ (1887). In der Folge wechselte er häufig seinen Wohnsitz; 1890 wohnte er in Brandeis in Böhmen, 1891 in Kaltenleutgeben bei Wien zur Benutzung der Wasserheilanstalt des Prof. Winternitz, seit 1892 in Krems a. d. Donau und zuletzt in Mödling bei Wien, wo er, fast gänzlich erblindet, am 26. Mai 1894 starb. Charlotte Corday (Tr.), 1867. – Ein Weib der Revolution (Tr.), 1871. – Eine Heirat auf Probe (Lsp.), 1872. – Brüsseler Spitzen (Schsp.), 1876. – Böses Gewissen (Lsp.), 1877. – Das Rendezvous im Walde (Lsp.), 1878. – Scheidungsgründe (Lsp.), 1879. – An der schönen blauen Donau (Lsp.), 1880. Mädchen von Marconet (Tr.), 1882. – Genziana (Lustsp.), 1882. – ZolaAbende bei Frau von S., 1883. – – Nicht für Kinder (Novellenbuch), 1884. 7. Aufl. 1892. – Buch der Unschuld (Neue Nn.), 1885. 2. A. 1889. – Früchte der Erkenntnis (Neue Nn.), 1886. – Die Pantoffeln des Hofmeisters (E.), 1887. – Mit schönen Frauen (Novellist. Gespräche), 1887. – Der Tugendwächter (Lsp.), 1888. – Wenn junge Frauen durchgehen (N.), 1888. – Das schlechtere Geschlecht (Nn.), 1892. – Wie Frauen strafen (2 Nn.), 1892. – Fatale Geschichten, 1892."
11733555X,"wurde am 11. März 1831 zu Insterburg in Ostpreußen geboren, wo sein Vater vorübergehend als Assessor beim Oberlandesgericht fungierte. Seinen ersten Unterricht erhielt er in Königsberg und auf der Realschule zu Pillau, besuchte dann das Gymnasium in Königsberg und studierte von 1850–53 auf der dortigen Universität zuerst Geschichte, dann die Rechte. Nachdem er 1858 in Berlin das Staatsexamen absolviert hatte, erhielt er 1860 seine erste Anstellung als Kreisrichter in dem drei Meilen von Memel entfernten, nahe der russischen Grenze belegenen litauischen Marktflecken Prökuls, von wo er 1863 an das Stadtgericht zu Königsberg versetzt wurde. Hier ward er später zum Stadtgerichtsrat, 1877 zum Rat des ostpreußischen Obertribunals befördert und bei der Iustizreorganisation zum Oberlandesgerichtsrat ernannt (1879). Im Iahre 1887 wurde er als Rat beim Kammergericht nach Berlin versetzt. Am 1. April 1896 trat er mit dem Titel eines Geh. Iustizrats in den Ruhestand und widmete seitdem seine Muße literarischer Beschäftigung. Die Universität Königsbergs ernannte ihn 1901 zum Ehrendoktor der Rechte. Am 21. Ianuar 1902 starb er in Berlin. W. gab mit Rud. Reicke die „Altpreußische Monatsschrift“ heraus und war auch Mitbegründer der deutschen Genossenschaft dramatischer Autoren u. Komponisten zu Leipzig und Vorstand des Vereins „Berliner Presse“. Unser General York (Vaterl. Schsp.), 1858. – Hinterm Rücken (Lsp.), 1859. – Der Withing v. Samland (Tr.), 1860. – Licht und Schatten (Schsp.), 1861. – Aus anständiger Familie (E.); 1866. – Ihr Taufschein (Lsp.), 1867. – Ein häßlicher Mensch (R.); – Kleine Romane; Am Strande (sep. 1879). – Für tot erklärt (sep. 1879). – Ein Komödiant. – Schwester Luise. – Pauline]. – Rosa Lichtwart (N.), 1871. – Hinter den Kulissen (R.); Kreuz (Lebensbild), 1871. – Die Arbeiter (R.), 1873. – Wider den Erbfeind und andere Erzählungen; 1873. – Moritz von Sachsen (Tr.), 1873. – Gesammelte dramatische Werke, 1873 [Inhalt: Ein Schritt vom Wege (Lustsp., 1876). – Der Narr des Glücks (Lustsp., 1876)]. – Die Fabrik zu Niederbronn (Schauspiel), 1874. – Biegen oder brechen (Lsp.), 1874. – Die Realisten (Lsp.), 1874. – Das grüne Tor (R.); 1875. – Als Verlobte empfehlen sich (Lsp.), 1875. – An der Majorsecke (Lsp.), 1875. – Novellen; Schuster Lange [sep. 1909]. – Störungen. – Ein kleines Bild). – Die Frau für die Welt (Schsp.), 1876. – Die Stimme der Natur (Schsp.), 1877. – Die gnädige Frau v. Paretz (Dramolett), 1877. – Ein starkes Herz (R.); Fürsten (Lsp.), 1880. – In Feindesland (Kriegsbild), 1879. – Eine Geige. Drei Weihnachten (2 Nn.), 1880. – Rauschen (Id.), 1881. – Heinrich von Plauen (Historischer R.); 7. Aufl. 1899. Für die Iugend bearbeitet u. d. T.: Iunker Heinz von Waldstein, von Paul Wichert, 1909. – Litauische Geschichten, 1881. Neue Folge, 1890. 3. A. 1904. – Der geheime Sekretär (Lsp.), 1881. – Nur Wahrheit! Sie verlangt ihre Strafe (2 En.), 1881. – Aus dem Leben (En.); 1883. – Peter Munk (Volksschausp.), 1882. – Sommergäste (2 Humoresken), 1883. – Eine vornehme Schwester (R.), 1883. – Unter einer Decke (Nn.), 1884. – Die Braut in Trauer (E.), 1884. – Die Bekenntnisse einer armen Seele (Lsp.), 1884. – Von der deutschen Nordorst-Mark (4 preuß. Geschn.), 1885. – Der Sohn seines Vaters (N.), 1885. 3. A. 1901. – Aus verstreuter Saat (R.), 1886. – Dido (Scherzsp.), 1886. – Der große Kurfürst in Preußen (Vaterl. R.); 1887 (Inhalt: 1. Abt.: Konrad Born. – 2. Abt.: Der Schöppenmeister. – 3. Abt.: Christian Ludwig von Kalkstein). – Entgleist (N.), 1887. – Die Wassernixe (N.), 1887. – (R.); andere Novellen, 1889. – Eins zum andern (Nn.), 1889. – (Lsp.), 1890. – Der Mann der Freundin (Lustsp.), 1890. – Tileman vom Wege (Histor. R.); talentvolle Tochter (Lsp.), 1890. – Schule und Leben (Nn.), 1891. – Der jüngste Bruder (Soz. R.); – Die Taube auf dem Dache (R.), 1892. – Bei frommen Hirten (Kom. O.), 1892. – Sein Kind (Schausp.), 1892. – Nur ein Iude! Das Grundstück (Neue litauische Geschn.), 1893. – Herr von Müller (R.); Aus eigenem Recht (Vaterl. Schsp.), 1894. – Frauengestalten (3 Nn.), 1894, – Marienburg (Schsp.), 1895.Blinde Liebe (N.), 1895. – Die verlorene Tochter (Hum.), 1895. – Anderer Leute Kinder (2 Nn.), 1895. – Die Schwestern (Eine literar. Geschichte), 1896. – Herrenmoral (R.), 1897. – Monte Carlo u. andere Geschichten, 1898. – Vom alten Schlage (R.); 1898. – Ein Komödiant (E.); 1898. – Die glückliche Insel (Puppenspiel), 1899. – Die Gräfin von Schwerin (Hist. Schsp.), 1899. – Minister a. D. (R.), 1899. – Richter und Dichter (Ein Lebensausweis), 1899. – Das deutsche Iahrhundert (Weimar) (5 Einakter von E. W., Ios. Lauff, Gg. Engel, Gg. von Ompteda, Ludw. Iacobowski), 1900. – Das Duell. Der Väter Sünden (2 Nn.), 1900. – Getrennte Wege (R.); Hinkefuß und andere Novellen, 1901. – Im Dienst der Pflicht (Schausp.), 1901. – Die Thorner Tragödie (R.) 1902. – Der zerbrochene Krummstab (N.), 1902. – Der Schaktarp (Eine litauische Gesch.), 1902. – Geschichten im Schnee, 1903. – Gedichte u. Sprüche, 1904. – Mütter (2 Nn.), 1904."
116144742,"pseud. wurde am 7. Aug. 1862 zu Lemberg als der Sohn eines österreichischen Stabsoffiziers geboren, der in der Schlacht bei Königgrätz 1866 tödlich verwundet ward. Einige Iahre später zog der Sohn mit der Mutter nach Dresden, wo er die Schule besuchte, und kam 1876 in die Theresianische Akademie in Wien, nach deren Absolvierung er an den Universitäten Wien und Prag die Rechte und Philosophie studierte. Auf sein Werden und seine innere Entwicklung war vor allem Wagner und Schopenhauer von tiefgehendem Einfluß. Nach Absolvierung seines Studiums mußte er infolge eines schweren Nervenleidens zurückgezogen in einer kleinen Stadt Deutsch-Böhmens (in Teplitz) leben, ein Umstand, der dem Bekanntwerden seiner Werke nicht gerade förderlich war. Seit 1895 lebte er wieder in Dresden, nahm aber 1909 seinen Wohnsitz in Berlin. Auf der Woge des Lebens (Ge. von Nord Maid von Mirogh. Sita (zwei epische Dn.), 1884. – Tödliche Triebe (Nn.), 1893 (Inhalt: Blonder Zauber. – Der Sigenstein. – Der unfreie Wille). – Alpennovellen. 1. Folge, 1894. – Höhenluft (Nn.), 2. A. 1896 (Inhalt: Tödliche Triebe; s. o.! – Alpennovellen; s. o.!) – Helldunkle Lieder, 1897. – Die Sehnsüchtigen (En. u. Sk.) 1900. – Stunden und Sterne (Neue Ge.), 1903. – Heilfried (Bühnen-M.), 1903.–Rosa Margarete (Traum-M.), 1906. – Nurmahal (Märchensp.), 1906. – Eine oriental. Nacht (Lsp.), 1906. – Dunkle Geschicht., 1910."
117395404,"geb. zu Riga am 20. Febr. (3. März n. St.), 1834, widmete sich dem Studium der Musik und bezog 1851 das Konservatorium zu Leipzig. Nach absolviertem Kursus machte er Reisen durch Deutschland und Frankreich, übernahm, nach Riga zurückgekehrt, 1857 die zweite Musikdirektorstelle am dortigen Stadttheater, wandte sich indessen schon im folgenden Iahre nach Petersburg, wo er 1860 am kaiserl. Nikolai-Institut Lehrer für Theorie u. Klavierspiel wurde. 1875 siedelte er nach Deutschland über, um hier für die Veröffentlichung seiner musikalischen Arbeiten tätig zu sein; seit 1878 lebte er in Wiesbaden und ist hier am 19. (20.) Febr. 1911 gestorben. Ein Gruß aus der Ferne (Ge.), 1881."
1236938216,"pseudon. November (7. Dezbr. n. St.) 1862 zu Siuxt in Kurland geboren, bezog, nachdem er bereits weitgehende und vielumfassende Privatstudien gemacht hatte, im August 1886 die Universität Dorpat, um daselbst deutsche und vergleichende Sprachwissenschaft zu studieren u. bestand bereits nach zwei Iahren sein Kandidatenexamen. Darauf war er kurze Zeit Mitarbeiter an der „Neuen Dörptschen Zeitung“, seit dem Herbst 1888 Oberlehrer der deutschen Sprache zu Akkerman in Bessarabien, kam zu Anfang d. I. 1900 in gleicher Eigenschaft an die Realschule in Cherson und 1909 an das Gymnasium in Lugansk (Gouvernement Iekaterinoslav). Im I. 1901 wurde ihm der Rang eines Staatsrats verliehen. Heitere Erzählungen, 1891. – Stille Wasser (R.), 1891. – Der Tonkünstler (L.), 1893. – Burschenbuch, 1894. – Nachtschatten (Nn.), 1895. – Zeitmärchen, 1895. – Wir beide! (Ge.), 1895. – Moderner Sängerkrieg (Reimschw. f. d. Possenbühne des Schriftstellerlebens), 1896. – Rätsel (Nn.), 1896. – Sprachheiterkeiten (Plaudereien), 1896. – Im Iungfernstift, oder: Der gezähmte Widerspenstige (Lsp.), 1902. – Mongkut, oder: Die Stiefgroßschwiegermutter (Versschausp.), 1902. – Der Leibarzt, oder: Das vergnügte Krankenhaus (Lsp.), 1902. – Naladi, oder: Königswild (Indisches Versdrama), 1902. – Irmgard, oder: Weibestreu (Verslsp.), 1902."
10417997X,"wurde am 13./25. Nov. 1813 zu Reval in Estland geboren. Seinen Vater, der das Amt eines Intendanten des Kriegshospitals bekleidete, verlor er bereits im Iahre 1817. Während die älteren Söhne sich dem Militärdienste widmeten, kam Andreas Wilh. 1822 zu seinem Schwager auf dessen Gut Borrishof bei Walk in Livland, besuchte in Walk und später in Dorpat eine Privatschule u. wurde nach dem Tode seines Schwagers 1827 dem Gymnasium zu Riga übergeben, von wo er 1832 zur Universität Dorpat abging, an der er Philologie studierte. Gleichzeitig wirkte er als Lehrer an einem Privatinstitut. Auch nach Absolvierung der Universität (1836) blieb W. beim Lehrfach u. war in verschiedenen Gegenden Livlands Hauslehrer, so von 1840–43 im Schloß Erlaa, von 1846–49 in Adjamunde bei dem General von Reusner, mit dessen Familie er wiederholt Reisen nach Petersburg und durch Südrußland machte, und von 1850–54 auf dem Gute Sassenhof bei Riga, wo er gleichzeitig die Fabrikschule zu überwachen hatte. Nach 1854 nahm er kein festes Lehrerengagement an, sondern lebte als Gast bei Verwandten, Freunden u. früheren Schülern. Eine zunehmende Brustschwäche und zeitweilige Stimmlosigkeit veranlaßten ihn, Beamter zu werden. Er wurde zunächst Schriftführer bei dem Wendenschen Bezirksinspektor der Reichsdomänenverwaltung (Baron Fölkersahm), dann (1859) Sekretär des Wendenschen Kreisgerichts, in welcher Stellung er bis 1869 blieb. Krankheit nötigte ihn, aus diesem Amt zu scheiden. Er ließ sich zunächst in Lubbert Renzen bei Wenden nieder und siedelte dann 1872 nach letztgenannter Stadt über, wo er am 15. (27. n. St.) April 1886 starb. Mit ihm starb der letzte Wittorf in Livland. Gedichte, 1844. – Federnelken (Ges. Ge.), 1851. – Von Dir und für Dich (Lyr. Kranz), 1854. – Baltische Sagen u. Mären, 1859. – Brigitte (Lyr.-ep. D.), 1879. – Balladen u. Lieder (mit –r, Sch., C. Stern und C. Glitsch), 1846."
117424218,"geb. am 22. April 1857 in Talsen (Kurland) als der Sohn des dort ansässigen Arztes durch die Natur der Heimat, besonders aber durch eine für alles Schöne empfängliche Mutter angeregt, sich schon sehr früh mit lebhaften Augen umzuschauen und Menschen u. Dinge in seiner Weise zu betrachten. Im Iahre 1865 kam er mit den Eltern nach Riga, wo er 1869–76 das klassische Gymnasium besuchte, um dann 1876–80 in Dorpat Geschichte zu studieren. Nach Erledigung des Kandidatenu. Oberlehrerexamens (1881) wurde er Hauslehrer u. hatte als solcher in den Iahren 1882–84 Gelegenheit, auf größeren Reisen Deutschland, Österreich, Italien und die Schweiz kennen zu lernen. Nach seiner Heimkehr widmete er infolge der alles nivellierenden Russifikation seine Begabung und Arbeit der Heimat und machte sich als Lehrer und Schriftsteller, wenn auch fürs erste in engen Grenzen, die Pflege des Deutschtums in den Baltenlanden zur Lebensaufgabe. Er lebt seitdem bald in Deutschland, besonders in Stuttgart u. Berlin, bald in Mitau, wo er als Privatlehrer, im neuen Kampfe gegen lettisch-nationale Tendenzen, auch die letzten trüben Tage der Revolution (1905 ff.) miterlebt hat. Du bist mein (Zeitroman), 1898. 2. A. 1910. – Thoms friert (R. a. der Gegenwart), 1900. 2. A. 1904. – Die Stillen im Lande (3 En. a. d. Winkel), 1902 (Inhalt: Unser Kind. – Sonnenbrüder.) 2. A. 1907. – Erdkinder (R.), 1903. 4. Aufl. 1905. – Überschwemmung (Eine baltische Geschichte), 1905. – Aus roter Dämmerung (Baltische Sk.), 1906. 2. A. 1907."
117359084,"ältester Sohn des Folgenden, wurde am 22. Iuli 1846 in Lemberg geboren, kam sehr jung mit seinen Eltern nach Wien und erhielt daselbst, anfänglich im Elternhause, dann in der Schelivskyschen Privatlehranstalt seine Ausbildung. Das Gymnasium besuchte er als Zögling des Stiftes Kremsmünster in Oberösterreich daselbst und von der fünften Gymnasialklasse bei den Piaristen in der Wiener Iosephstadt. Dann wendete er sich dem Studium der Rechte zu, vollendete dasselbe an der Wiener Hochschule und trat darauf bei der niederösterreichischen Statthalterei in den Staatsdienst. Im Iahre 1871 nahm er eine sehr vorteilhafte Stellung bei der Hypothekar-Rentenbank in Wien als deren Sekretär an, in welcher er bis einige Monate nach Ausbruch der Börsenkrisis verblieb, worauf er in seinen früheren Dienst bei der niederösterreichischen Statthalterei zurückkehrte. Im I. 1876 verließ er den Staatsdienst, bereiste wiederholt Holland, Belgien, Frankreich, Deutschland, Schweden und Italien und trat 1880 als Redakteur in den Verband der „Wiener Allgemeinen Zeitung“, in welcher Stellung er besonders als Kunstkritiker bis 1886 tätig war. Dann wandte er sich ausschließlich der Kunstschriftstellerei zu und sind von seinen dahingehörigen Werken besonders hervorzuheben „Meister der niederländ. und spanischen Schule“ (1878), „Französische Maler des 18. Iahrh.“ (1880. 2. A. 1901), „Geschichte der holländischen Malerei“ (1885) u. „Niederländisches Künstler-Lexikon“ ( Zeitgenossen (Biogr. Sk.); 12 Hefte, 1870–71. – Laura (N. in V.), 1873. – Lieder an eine Frau, 1881."
1318563402,"geboren am 20. Mai 1848 zu Prenzlau in der Ukermark, besuchte das dortige Gymnasium und wandte sich sehr jung der Bühne zu. Er war, besonders als Charakterspieler, am Landestheater in Graz, am ständischen Theater in Riga, am Thaliatheater in Hamburg, am Hoftheater zu Kassel und zuletzt am Residenztheater in Berlin tätig und zog sich 1894 nach Hamburg ins Privatleben zurück. Arkanum (Gesch. a. d. Rokokozeit), 1893. – Der Unbezwingliche (Histor. Genrebild);"
117005894,"psd. I. I. per, wurde am 8. Mai 1855 zu Lemberg in Galizien als der Sohn eines österreich. Militärbeamten geb., besuchte seit 1861 die dortige DominikanerHauptschule u. erhielt seit 1863 seine weitere Bildung in Wien, wohin der Vater versetzt worden war. Nachdem er 1872 die Maturitätsprüfung abgelegt, war er noch ein Iahr Hörer der philosophischen Fakultät in Wien und ging 1873 nach Lemberg, wohin sein Vater 1869 zurückversetzt worden, und studierte hier bis 1877 Philosophie und Iurisprudenz. Im Iahre 1880 erwarb er sich in Krakau die Würde eines auch seine Lehramtsprüfung ab und wurde im Herbst 1882 Lehrer am k. k. Franz-Iosephs-Gymnasium in Lemberg, 1885 auch Dozent für deutsche Sprache und Literatur am dortigen Polytechnikum. Im Iahre 1890 erhielt er den Titel Professor. Z. beherrscht die deutsche und polnische Sprache und unter seiner Redaktion erschien die erste Gesamtausgabe der poetischen und dramatischen Werke Schillers in polnischer Sprache, mit den Illustrationen der Hallbergerschen Ausgabe ( Maria (Erzählende D. von Anton Malczeski, deutsch), 1878. – Petersburg (G. von Adam Mickiewicz, dtsch.), 1878. – Die heilige Familie (Bibl. D. von I. B. Zaleski, deutsch), 1879. – Iuristenbrevier (Lehrgedicht), 1879. – Fritzchen Stümperleins Buch der Lieder u. Iunge Leiden, 1882. – Das Lied vom deutschen Wort, 1892. – Gedichte, 2. A. 1892. – Erläuterungen zu den Meisterwerken der Literatur, 1.–20. Heft, 1896–1911."
